dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen
18-03-2016 21:06,Hyundai_i20,privat,Angebot,4850,control,kleinwagen,2010,manual,77,i_reihe,100000,12,petrol,hyundai,,18-03-2016 00:00,0,65936,20-03-2016 08:35
10-03-2016 14:45,Fiat_Punto_1.2,privat,Angebot,1100,test,kleinwagen,2000,manual,60,punto,60000,6,petrol,fiat,no,10-03-2016 00:00,0,87600,11-03-2016 02:16
20-03-2016 04:36,Opel_Vectra_2_2_GTS_Tuev_12/2017,privat,Angebot,3600,control,limousine,2003,manual,147,vectra,125000,4,petrol,opel,no,20-03-2016 00:00,0,90439,25-03-2016 06:45
02-04-2016 18:37,Volkswagen_Golf_1.4_Comfortline,privat,Angebot,7750,control,limousine,2009,manual,80,golf,125000,9,petrol,volkswagen,no,02-04-2016 00:00,0,57392,06-04-2016 18:16
11-03-2016 18:38,VW_Polo_1.2_*sehr_gepflegter_Zustand*,privat,Angebot,2950,test,kleinwagen,2004,manual,54,polo,90000,12,petrol,volkswagen,,11-03-2016 00:00,0,41812,12-03-2016 23:16
02-04-2016 19:50,Opel_corsa_Unfallfahrzeug,privat,Angebot,400,test,,2017,manual,65,corsa,150000,3,petrol,opel,yes,02-04-2016 00:00,0,56479,06-04-2016 11:46
08-03-2016 08:56,BMW_520d_Touring_Aut.___NAVI___AHK___Scheckheft,privat,Angebot,6880,test,kombi,2007,automatic,150,5er,150000,9,diesel,bmw,no,08-03-2016 00:00,0,83236,09-03-2016 07:15
27-03-2016 14:51,Volkswagen_Golf_Plus_DSG_Navi,privat,Angebot,5600,control,bus,2008,automatic,140,golf,150000,7,diesel,volkswagen,no,27-03-2016 00:00,0,42281,07-04-2016 11:45
07-03-2016 07:55,Volkswagen_Golf_1.2TSI_BlueMotion_Technology_DSG_NEUWAGENGARANTIE,privat,Angebot,10550,test,limousine,2012,automatic,105,golf,60000,10,petrol,volkswagen,no,07-03-2016 00:00,0,44309,22-03-2016 01:18
13-03-2016 14:23,Mercedes_Benz_A_180__BlueEFFICIENCY_,privat,Angebot,17500,test,limousine,2013,manual,122,a_klasse,40000,11,petrol,mercedes_benz,no,13-03-2016 00:00,0,55481,06-04-2016 00:15
22-03-2016 13:45,Seat_Ibiza_1.4,privat,Angebot,999,control,kleinwagen,1999,manual,60,ibiza,150000,4,petrol,seat,no,22-03-2016 00:00,0,73340,31-03-2016 09:44
12-03-2016 16:56,Opel_Astra_automatic,privat,Angebot,3400,control,,2018,,0,astra,150000,8,petrol,opel,no,12-03-2016 00:00,0,44789,23-03-2016 08:47
15-03-2016 09:38,Opel_Astra_Kombi_mit_Anhaengerkupplung,privat,Angebot,2000,control,kombi,1998,manual,115,astra,150000,12,petrol,opel,no,15-03-2016 00:00,0,86859,05-04-2016 17:21
25-03-2016 18:56,Citroen__c1,privat,Angebot,2350,test,,2006,,0,c1,5000,0,andere,citroen,,25-03-2016 00:00,0,26123,07-04-2016 00:46
01-04-2016 19:49,Astra_Gsi_C20let_3xxPs_Eds_F28,privat,Angebot,6250,control,,2016,manual,310,astra,150000,0,,opel,,01-04-2016 00:00,0,58809,03-04-2016 16:47
20-03-2016 23:45,Audi_A4_1.8,privat,Angebot,2700,control,limousine,1999,manual,125,a4,125000,7,petrol,audi,no,20-03-2016 00:00,0,57072,07-04-2016 09:45
28-03-2016 12:38,Opel_Corsa_Grand_Slam,privat,Angebot,500,test,kleinwagen,1995,manual,45,corsa,150000,5,petrol,opel,no,28-03-2016 00:00,0,85748,30-03-2016 02:46
30-03-2016 12:58,Smart_smart_fortwo_cabrio_pulse_micro_hybrid_drive,privat,Angebot,5555,control,cabrio,2010,automatic,71,fortwo,90000,3,petrol,smart,no,30-03-2016 00:00,0,85540,07-04-2016 04:15
12-03-2016 18:44,Mercedes_Benz_A_160_BlueEFFICIENCY_Avantgarde,privat,Angebot,8450,test,limousine,2010,manual,95,a_klasse,70000,12,petrol,mercedes_benz,no,12-03-2016 00:00,0,21465,07-04-2016 11:44
15-03-2016 13:58,Opel_Astra_G_Cabrio,privat,Angebot,2750,control,cabrio,2001,manual,147,astra,150000,9,petrol,opel,,15-03-2016 00:00,0,44359,06-04-2016 04:45
09-03-2016 01:38,Opel_corsa_b_tuev_3.2018,privat,Angebot,650,control,kleinwagen,1997,manual,45,corsa,150000,1,petrol,opel,no,08-03-2016 00:00,0,48683,12-03-2016 13:45
15-03-2016 13:52,Ford_Focus_Trend,privat,Angebot,680,control,limousine,2000,manual,75,focus,150000,5,petrol,ford,no,15-03-2016 00:00,0,67661,06-04-2016 03:16
30-03-2016 18:58,Opel_Corsa_B___________AHK,privat,Angebot,444,test,kleinwagen,1995,manual,45,corsa,150000,1,petrol,opel,no,30-03-2016 00:00,0,58452,01-04-2016 13:45
24-03-2016 20:46,Peugeot_207_75,privat,Angebot,4650,test,kleinwagen,2009,manual,73,2_reihe,70000,10,petrol,peugeot,no,24-03-2016 00:00,0,50674,24-03-2016 20:46
14-03-2016 15:49,Kia_Rio_1.4_EX,privat,Angebot,4450,control,kleinwagen,2007,manual,97,rio,70000,6,petrol,kia,no,14-03-2016 00:00,0,45892,14-03-2016 15:49
29-03-2016 13:56,Nissan_Micra_1.2_Tuev_Neu_Maerz_2018_OHNE_MÄNGEL_Top_Zustand,privat,Angebot,1999,control,kleinwagen,2003,manual,65,micra,80000,6,petrol,nissan,no,29-03-2016 00:00,0,70376,29-03-2016 13:56
05-03-2016 15:43,Opel_Zafira_1.7_CDT_AHK_Regen_Lichtsensor__unfallfrei,privat,Angebot,9650,control,bus,2011,manual,110,zafira,100000,3,diesel,opel,no,05-03-2016 00:00,0,49477,06-03-2016 03:44
11-03-2016 15:37,W124_320_E_TÜV_03/2017_5_Gang_automatic_KLIMA,privat,Angebot,2700,test,limousine,1992,automatic,220,e_klasse,150000,12,petrol,mercedes_benz,,11-03-2016 00:00,0,71706,16-03-2016 03:16
22-03-2016 12:55,Peugeot_806_HDi_je_parle_francais_la_110,privat,Angebot,2200,control,bus,2000,manual,0,andere,150000,3,diesel,peugeot,no,22-03-2016 00:00,0,54296,26-03-2016 13:46
29-03-2016 18:51,Schlachte_Golf_4._89.000_KM._Blau_1.4_16V,privat,Angebot,1,control,,2000,,75,golf,90000,3,petrol,volkswagen,,29-03-2016 00:00,0,78588,06-04-2016 04:45
08-03-2016 23:53,Volkswagen_Fox_zu_verkaufen._Top_Zustand,privat,Angebot,4500,control,,2016,,0,fox,60000,10,,volkswagen,,08-03-2016 00:00,0,41466,06-04-2016 23:17
08-03-2016 19:48,Mercedes_Benz_A_140__2.Hand_Scheckheft_gepfl.,privat,Angebot,3850,test,limousine,2004,automatic,82,a_klasse,125000,6,petrol,mercedes_benz,no,08-03-2016 00:00,0,59348,21-03-2016 03:46
04-04-2016 12:43,Volkswagen_Touareg_3.0_V6_TDI_DPF_Aut._Individual,privat,Angebot,15500,control,suv,2008,automatic,239,touareg,150000,4,diesel,volkswagen,no,04-04-2016 00:00,0,45355,06-04-2016 13:44
18-03-2016 12:48,Corvette_C1_1959_top_Zustand,privat,Angebot,90500,control,cabrio,1959,automatic,295,andere,90000,7,petrol,chevrolet,no,18-03-2016 00:00,0,94032,03-04-2016 21:17
26-03-2016 21:49,Alfa_Giulietta_2.0_JTDm_mit_QV_Ausstattung,privat,Angebot,13950,control,andere,2011,manual,140,,60000,11,diesel,alfa_romeo,no,26-03-2016 00:00,0,86830,06-04-2016 14:15
29-03-2016 18:45,BMW_530D_E39,privat,Angebot,3400,control,limousine,2002,automatic,193,5er,150000,12,diesel,bmw,,29-03-2016 00:00,0,24143,06-04-2016 04:17
29-03-2016 20:06,Seat_Ibiza_SC_1.4_TSI_DSG_Cupra,privat,Angebot,11500,control,kleinwagen,2010,automatic,179,ibiza,50000,11,petrol,seat,no,29-03-2016 00:00,0,60596,06-04-2016 09:17
11-03-2016 10:52,BMW_323i._e_21_Gesucht__In_jeden_Zustand_,privat,Angebot,0,test,,1985,,0,3er,150000,0,,bmw,,11-03-2016 00:00,0,85051,11-03-2016 11:41
26-03-2016 15:48,Dacia_Logan_MCV_1.5_dCi,privat,Angebot,2800,test,kombi,2007,manual,68,logan,150000,6,diesel,dacia,no,26-03-2016 00:00,0,64859,06-04-2016 04:15
01-04-2016 21:46,Vw_polo_tuf_04_2016,privat,Angebot,120,test,kleinwagen,1995,manual,0,polo,150000,0,petrol,volkswagen,,01-04-2016 00:00,0,68309,01-04-2016 21:46
04-04-2016 13:48,Mercedes_Benz_E220_|_220_E_|_TÜV_03/2017_|_w124_|_E_Klasse,privat,Angebot,1490,control,limousine,1992,automatic,136,e_klasse,150000,2,petrol,mercedes_benz,no,04-04-2016 00:00,0,13349,06-04-2016 15:16
10-03-2016 10:54,Vw_Caddy_1_9_sdi,privat,Angebot,650,test,kombi,2000,manual,75,caddy,150000,6,diesel,volkswagen,,10-03-2016 00:00,0,38259,10-03-2016 11:44
01-04-2016 13:50,Suzuki_Vitara_1_6_L_petroler,privat,Angebot,1199,control,suv,1992,manual,80,andere,150000,5,petrol,suzuki,no,01-04-2016 00:00,0,35039,07-04-2016 00:16
08-03-2016 18:51,Mazda_626_als_Ersatzteilespender_oder_Wiederaufbau,privat,Angebot,350,test,kombi,1998,manual,0,6_reihe,150000,0,petrol,mazda,yes,08-03-2016 00:00,0,54655,07-04-2016 14:56
21-03-2016 07:37,Alfa_Romeo_Spiber,privat,Angebot,3200,control,cabrio,2001,manual,150,spider,150000,6,,alfa_romeo,,21-03-2016 00:00,0,24939,31-03-2016 08:18
29-03-2016 17:56,KIA_OPIRUS_3_5_V6_EX,privat,Angebot,4000,control,limousine,2004,manual,203,andere,150000,9,lpg,kia,no,29-03-2016 00:00,0,23558,06-04-2016 03:45
13-03-2016 22:46,Renault__Megane__Grandtour_Exception_2_0_dci_Scheckheft_blau,privat,Angebot,6450,control,kombi,2006,manual,150,megane,125000,9,diesel,renault,no,13-03-2016 00:00,0,25715,06-04-2016 19:17
03-04-2016 16:06,Opel_Corsa_1.2_16V_Comfort_Tuev/AU_neu,privat,Angebot,1690,test,kleinwagen,2001,manual,75,corsa,150000,10,petrol,opel,no,03-04-2016 00:00,0,63263,06-04-2016 22:46
09-03-2016 23:46,Volkswagen_Passat_2.5_TDI_V6_4Motion_Highline,privat,Angebot,1750,test,limousine,2002,automatic,150,passat,150000,12,diesel,volkswagen,no,09-03-2016 00:00,0,90768,07-04-2016 09:17
08-03-2016 19:38,Mercedes_Benz_A_140_Classic_Klima_Scheckheft_DB_TÜV_neu,privat,Angebot,2990,test,limousine,2001,automatic,82,a_klasse,70000,3,petrol,mercedes_benz,no,08-03-2016 00:00,0,23968,15-03-2016 07:44
02-04-2016 18:42,Astra_cabrio,privat,Angebot,1299,control,,2016,manual,75,astra,150000,5,,opel,no,02-04-2016 00:00,0,59425,02-04-2016 18:42
24-03-2016 18:55,Audi_A4_Avant_1_8_Lichtpaket__petrol__MMI__Xenon__Leder,privat,Angebot,11000,test,kombi,2010,automatic,0,a4,150000,1,petrol,audi,no,24-03-2016 00:00,0,24837,07-04-2016 13:15
19-03-2016 07:51,Vw_lupo_1.0_klima_servo_1_yeshr_TÜV,privat,Angebot,1000,test,kleinwagen,2000,manual,50,lupo,150000,2,petrol,volkswagen,no,19-03-2016 00:00,0,65824,06-04-2016 23:46
20-03-2016 20:45,Microcar_MC1,privat,Angebot,3950,test,kleinwagen,2004,automatic,5,,70000,5,diesel,sonstige_autos,no,20-03-2016 00:00,0,90562,03-04-2016 04:17
25-03-2016 11:49,Opel_Omega_mit_Hagelschaden,privat,Angebot,650,test,kombi,2000,manual,144,omega,150000,4,petrol,opel,yes,25-03-2016 00:00,0,72820,06-04-2016 12:44
02-04-2016 21:54,CITREON_JUMPER_2_2_2010_LKW__KASTEN_HOCH_UND_LANG_TOP,privat,Angebot,5500,test,andere,2010,manual,120,andere,150000,7,diesel,citroen,no,02-04-2016 00:00,0,7545,02-04-2016 22:44
29-03-2016 14:54,Citroeen_Xara_1_4_inklusive_Neu_TÜV/AU,privat,Angebot,1299,test,coupe,1998,manual,75,andere,150000,9,petrol,citroen,no,29-03-2016 00:00,0,13435,06-04-2016 01:15
27-03-2016 18:43,Passat_fuer_ausschalten,privat,Angebot,1300,control,,2017,manual,150,,150000,10,,volkswagen,no,27-03-2016 00:00,0,70374,05-04-2016 15:15
02-04-2016 17:54,VW_Touran_1.9_TDI_United,privat,Angebot,5800,control,bus,2007,manual,105,,150000,11,diesel,volkswagen,yes,02-04-2016 00:00,0,31319,04-04-2016 15:47
25-03-2016 17:52,Mercedes_Benz_C_180_T_Kompressor_automatic_Elegance,privat,Angebot,7600,test,kombi,2004,automatic,143,c_klasse,150000,12,petrol,mercedes_benz,no,25-03-2016 00:00,0,27777,06-04-2016 23:17
26-03-2016 17:39,Volkswagen_Golf_Variant_1.4_TSI_DSG_Highline_Xenon_Panorama,privat,Angebot,13499,control,kombi,2010,automatic,160,golf,60000,4,petrol,volkswagen,no,26-03-2016 00:00,0,4107,06-04-2016 06:16
08-03-2016 19:55,Daihatsu_Cuore_1.0_Top,privat,Angebot,1490,test,kleinwagen,2007,manual,58,cuore,150000,3,petrol,daihatsu,no,08-03-2016 00:00,0,44145,12-03-2016 21:44
12-03-2016 14:39,Volkswagen_Golf_1.4_Tour,privat,Angebot,5500,test,limousine,2007,manual,80,golf,125000,7,petrol,volkswagen,no,12-03-2016 00:00,0,31246,06-04-2016 23:17
04-04-2016 10:57,BMW_318i,privat,Angebot,2350,control,limousine,2003,manual,143,3er,150000,4,petrol,bmw,no,04-04-2016 00:00,0,65558,05-04-2016 12:14
31-03-2016 13:54,Ford_C_Max,privat,Angebot,3000,control,,2016,manual,0,c_max,150000,3,diesel,ford,,31-03-2016 00:00,0,16348,06-04-2016 07:15
24-03-2016 16:46,VW_golf_1_4_4_tuer,privat,Angebot,1950,control,,2017,manual,0,,150000,7,petrol,volkswagen,no,24-03-2016 00:00,0,70376,30-03-2016 18:16
12-03-2016 16:48,Ford_S_Max_2.0_TDCi_DPF_Aut._Trend,privat,Angebot,6350,control,bus,2009,automatic,140,s_max,150000,10,diesel,ford,no,12-03-2016 00:00,0,45699,07-04-2016 06:45
02-04-2016 16:30,Mazda_Premacy_1.9_TÜV_NEU,privat,Angebot,750,control,bus,1999,manual,101,andere,150000,12,petrol,mazda,no,02-04-2016 00:00,0,55128,02-04-2016 17:45
27-03-2016 19:52,Opel_Vectra_1_6,privat,Angebot,1500,control,limousine,1998,automatic,101,vectra,150000,8,petrol,opel,no,27-03-2016 00:00,0,44809,31-03-2016 01:45
01-04-2016 22:51,Audi_A4_1.8_T_quattro,privat,Angebot,8500,test,limousine,2003,manual,300,a4,150000,3,petrol,audi,no,01-04-2016 00:00,0,18573,05-04-2016 21:45
04-04-2016 02:02,Audi_A6Mit_AHK,privat,Angebot,4300,control,kombi,2003,automatic,179,a6,150000,5,,audi,,04-04-2016 00:00,0,21149,06-04-2016 08:45
07-03-2016 21:55,Fiat_Marea_100_16V_Weekend_SX,privat,Angebot,850,control,kombi,2001,manual,103,andere,125000,3,petrol,fiat,no,07-03-2016 00:00,0,20146,06-04-2016 10:46
03-04-2016 21:37,Mercedes_Benz_A_160_Blue_Efficiency,privat,Angebot,6700,test,limousine,2009,manual,95,a_klasse,70000,10,petrol,mercedes_benz,no,03-04-2016 00:00,0,74235,05-04-2016 22:18
30-03-2016 07:54,Audi_A3,privat,Angebot,29980,control,limousine,2013,manual,150,a3,50000,9,diesel,audi,no,30-03-2016 00:00,0,59846,06-04-2016 23:46
21-03-2016 21:46,Opel_Corsa_1.2_16V___2_HAND__KLIMA__8_FACH_TÜV_NEU!!!,privat,Angebot,2238,control,kleinwagen,2003,manual,75,corsa,125000,5,petrol,opel,no,21-03-2016 00:00,0,1067,24-03-2016 11:46
01-04-2016 17:47,Bmw_e36_316i_compact_viel_neu....,privat,Angebot,250,test,kleinwagen,1994,manual,102,3er,150000,0,petrol,bmw,,01-04-2016 00:00,0,52393,05-04-2016 13:15
26-03-2016 10:37,BMW_coupe,privat,Angebot,3350,test,coupe,1997,manual,170,3er,150000,11,petrol,bmw,no,26-03-2016 00:00,0,83024,26-03-2016 11:41
05-03-2016 16:45,Renault_Modus_1.5_dCi_Bj_2005__220000_km_TÜV_NEU,privat,Angebot,2000,control,bus,2005,manual,86,modus,150000,6,diesel,renault,no,05-03-2016 00:00,0,13439,07-04-2016 07:17
19-03-2016 18:38,Top_gepflegter_Audi_A6_Avant_S_Line_2.0_TDI_/_AHK_Standheizung,privat,Angebot,14500,test,kombi,2007,manual,140,a6,100000,3,diesel,audi,no,19-03-2016 00:00,0,94060,07-04-2016 05:17
12-03-2016 12:06,Audi_A2_1.4__TÜV+_Zahnriemen_NEU,privat,Angebot,4199,control,kleinwagen,2002,manual,75,a2,150000,1,petrol,audi,no,12-03-2016 00:00,0,56235,06-04-2016 17:16
29-03-2016 15:38,SEAT_Ibiza__TÜV_neu_nichtraucher__scheckheft_gepflegt__23500_km,privat,Angebot,6999,control,kleinwagen,2009,manual,85,ibiza,30000,4,petrol,seat,no,29-03-2016 00:00,0,1744,06-04-2016 01:15
23-03-2016 20:52,VW_Polo_1.2_Trendline_Klima/_Scheckheftgepflegt/_TÜV_NEU,privat,Angebot,4490,test,kleinwagen,2008,manual,60,polo,100000,11,petrol,volkswagen,no,23-03-2016 00:00,0,1993,29-03-2016 16:45
20-03-2016 20:42,BMW_X6_xDrive30d_M_Sportpaket_Garantie_bis_2018,privat,Angebot,43900,test,limousine,2013,automatic,245,x_reihe,40000,4,diesel,bmw,no,20-03-2016 00:00,0,50859,07-04-2016 04:46
05-03-2016 14:06,Audi_A5_Cabrio_1.8_TFSI,privat,Angebot,21950,test,cabrio,2010,manual,160,a5,90000,5,petrol,audi,no,05-03-2016 00:00,0,65474,06-03-2016 11:08
02-04-2016 08:51,Mazda_323_Sporty,privat,Angebot,1200,control,kleinwagen,2002,manual,90,3_reihe,150000,4,petrol,mazda,,02-04-2016 00:00,0,6132,06-04-2016 07:15
23-03-2016 10:50,Mercedes_Benz_E_220_T_CDI_automatic_Classic,privat,Angebot,8100,control,kombi,2004,automatic,150,e_klasse,150000,3,diesel,mercedes_benz,no,23-03-2016 00:00,0,76872,07-04-2016 12:16
18-03-2016 18:47,BMW_530i_Touring,privat,Angebot,12650,control,kombi,2006,manual,258,5er,150000,6,petrol,bmw,no,18-03-2016 00:00,0,96114,05-04-2016 22:45
01-04-2016 12:49,Solides_Auto,privat,Angebot,2400,test,kombi,1997,manual,125,passat,150000,7,petrol,volkswagen,no,01-04-2016 00:00,0,88161,07-04-2016 09:17
14-03-2016 01:39,Seat_Ibiza_weiss_sparsam_8_fach_bereift,privat,Angebot,5250,control,,2017,manual,84,ibiza,70000,4,,seat,no,13-03-2016 00:00,0,99762,14-03-2016 06:42
17-03-2016 18:52,Audi_A3_1.8_TFSI_Ambition_S_Line_Xenon,privat,Angebot,14500,control,limousine,2009,manual,160,a3,70000,3,petrol,audi,,17-03-2016 00:00,0,73525,07-04-2016 06:16
04-04-2016 09:57,Peugeot_206_cc,privat,Angebot,1950,control,,2016,manual,0,2_reihe,150000,10,petrol,peugeot,no,04-04-2016 00:00,0,44141,06-04-2016 11:44
24-03-2016 10:58,Tausche_BMW_top_Zustand,privat,Angebot,0,test,,2016,automatic,197,3er,150000,12,diesel,bmw,no,24-03-2016 00:00,0,99867,25-03-2016 19:46
08-03-2016 10:49,Mercedes_Benz_E350_CGI_Coupé_AMG_|_LEDER_|_SCHIEBEDACH_|_TÜV,privat,Angebot,24900,test,coupe,2009,automatic,292,e_klasse,125000,6,petrol,mercedes_benz,no,08-03-2016 00:00,0,30453,12-03-2016 01:16
10-03-2016 12:54,Volkswagen_Golf_Plus_1.9_TDI,privat,Angebot,4300,test,limousine,2007,manual,90,golf,150000,2,diesel,volkswagen,no,10-03-2016 00:00,0,60486,16-03-2016 08:17
27-03-2016 15:44,Smart_smart_fortwo_coupe,privat,Angebot,2250,control,kleinwagen,2006,,61,fortwo,80000,11,petrol,smart,no,27-03-2016 00:00,0,66907,27-03-2016 15:44
20-03-2016 12:06,Audi_A4_Avant_2.0_TDI_DPF_Ambiente,privat,Angebot,10550,test,kombi,2008,manual,143,a4,125000,9,diesel,audi,no,20-03-2016 00:00,0,65549,27-03-2016 00:46
14-03-2016 06:03,Seat_Ibiza,privat,Angebot,200,test,kleinwagen,1995,manual,60,ibiza,150000,10,petrol,seat,no,14-03-2016 00:00,0,14542,17-03-2016 20:16
04-04-2016 02:37,BMW_E30_316_318_320_325_GESUCHT,privat,Angebot,0,control,,1990,,0,3er,5000,0,,bmw,,04-04-2016 00:00,0,59073,06-04-2016 09:16
05-04-2016 00:55,Audi_A6_2.0_TFSI,privat,Angebot,11500,control,limousine,2010,manual,170,a6,150000,1,petrol,audi,no,05-04-2016 00:00,0,4275,07-04-2016 11:15
05-03-2016 15:58,OPEL_Vectra_B_Kombi_2.0_DTI_mit_AHK,privat,Angebot,890,control,kombi,2002,manual,101,vectra,150000,4,diesel,opel,,05-03-2016 00:00,0,82054,12-03-2016 21:17
21-03-2016 12:56,Audi_A5_Cabrio_3.0_TDI_DPF_quattro_S_tronic,privat,Angebot,20500,control,cabrio,2009,automatic,239,a5,150000,4,diesel,audi,no,21-03-2016 00:00,0,83735,06-04-2016 07:45
30-03-2016 18:38,Alfa_Romeo_147_1.6_Twin_Spark,privat,Angebot,2990,test,limousine,2006,manual,105,147,150000,6,petrol,alfa_romeo,no,30-03-2016 00:00,0,74912,07-04-2016 09:44
26-03-2016 08:49,MERCEDES_BENZ_C_200_T_CDI_AVANTGARDE,privat,Angebot,9600,test,kombi,2008,manual,136,c_klasse,150000,8,diesel,mercedes_benz,no,26-03-2016 00:00,0,14513,26-03-2016 09:41
10-03-2016 11:57,Opel_Corsa_City,privat,Angebot,1099,test,kleinwagen,1995,manual,45,corsa,30000,10,petrol,opel,no,10-03-2016 00:00,0,15732,22-03-2016 00:46
22-03-2016 11:45,Opel_Astra_1.6,privat,Angebot,1700,control,limousine,2000,manual,75,astra,100000,5,petrol,opel,no,22-03-2016 00:00,0,82110,28-03-2016 00:16
24-03-2016 17:49,Unfallwagen/Totalschaden,privat,Angebot,0,control,,2000,manual,0,,150000,0,,audi,yes,24-03-2016 00:00,0,72514,29-03-2016 03:45
01-04-2016 14:59,Expert_Kasten_geschlossen,privat,Angebot,4760,test,andere,2008,manual,98,andere,150000,3,diesel,peugeot,yes,01-04-2016 00:00,0,1809,07-04-2016 12:46
02-04-2016 10:51,Ford_Galaxy_2.0_TDCI_Trend_EZ_04.12_Anhaengerkupplung,privat,Angebot,16500,test,bus,2012,manual,140,galaxy,80000,4,diesel,ford,no,02-04-2016 00:00,0,59590,04-04-2016 07:50
23-03-2016 10:54,Audi_TT_Coupe_1.8_T,privat,Angebot,5300,control,coupe,1999,manual,179,tt,125000,3,petrol,audi,no,23-03-2016 00:00,0,55450,07-04-2016 11:16
09-03-2016 12:55,Citroen_C3__TÜV_neu_petrol__109_PS_1_6i_2003_automatic,privat,Angebot,3555,control,kleinwagen,2003,automatic,109,c3,100000,2,petrol,citroen,no,09-03-2016 00:00,0,48683,05-04-2016 23:45
08-03-2016 19:55,guenstig_Fiat_uno_zum_verkaufen_Tuev_bis_11.2016,privat,Angebot,350,test,kleinwagen,1989,manual,45,andere,150000,2,petrol,fiat,,08-03-2016 00:00,0,33098,11-03-2016 04:44
31-03-2016 23:52,Mercedes_Benz_Viano_2.2_CDI_kompakt_Function_DPF_Vollleder_AHK,privat,Angebot,19900,control,bus,2009,manual,150,viano,90000,5,diesel,mercedes_benz,no,31-03-2016 00:00,0,59348,07-04-2016 03:17
07-03-2016 21:46,Mercedes_Benz_S_420_CDI_DPF_7G_TRONIC,privat,Angebot,15200,control,limousine,2007,automatic,320,s_klasse,150000,7,diesel,mercedes_benz,no,07-03-2016 00:00,0,29664,06-04-2016 01:45
07-03-2016 20:30,Mazda_121_mit_75_PS_TÜV_1/2018_115100_km,privat,Angebot,700,test,kleinwagen,1994,manual,75,1_reihe,125000,3,petrol,mazda,,07-03-2016 00:00,0,56072,11-03-2016 00:45
06-03-2016 19:46,BMW_318_mit_TÜV,privat,Angebot,550,control,limousine,1995,manual,130,3er,150000,5,petrol,bmw,no,06-03-2016 00:00,0,73431,08-03-2016 23:17
31-03-2016 11:25,Volkswagen_Eos_2.0_TDI_DPF,privat,Angebot,8700,test,cabrio,2006,manual,140,eos,150000,10,diesel,volkswagen,no,31-03-2016 00:00,0,63263,05-04-2016 19:46
15-03-2016 16:46,Fiat_Panda_0_9_TwinAir_Turbo__86_PS___Topausstattung_Klimaautom.,privat,Angebot,6990,control,kleinwagen,2012,manual,86,panda,50000,2,petrol,fiat,no,15-03-2016 00:00,0,72793,06-04-2016 11:45
15-03-2016 09:54,Citroen_C4,privat,Angebot,5500,control,limousine,2006,manual,90,c4,80000,5,petrol,citroen,,15-03-2016 00:00,0,52066,18-03-2016 03:16
19-03-2016 16:57,Hyundai_Getz_1.1,privat,Angebot,1650,test,kleinwagen,2006,manual,63,getz,150000,3,petrol,hyundai,no,19-03-2016 00:00,0,58642,19-03-2016 17:41
26-03-2016 13:38,Audi_A3_2.0_TDI__Pano,privat,Angebot,7900,control,limousine,2009,manual,170,a3,150000,6,diesel,audi,no,26-03-2016 00:00,0,32839,29-03-2016 15:45
04-04-2016 21:41,PEUGEOT_206_CC_CABRIO_TÜV08/2016_KLIMA_1.HAND_ZV_EFHB,privat,Angebot,4290,test,cabrio,2006,manual,109,2_reihe,90000,4,petrol,peugeot,,04-04-2016 00:00,0,22549,07-04-2016 00:15
14-03-2016 01:47,Volkswagen_Golf_1.2_TSI_BlueM_Technology_Cup_Standhzg,privat,Angebot,14650,control,limousine,2014,manual,86,golf,20000,12,petrol,volkswagen,no,13-03-2016 00:00,0,38444,05-04-2016 01:15
24-03-2016 18:50,BMW_318i_touring,privat,Angebot,3299,test,kombi,2002,manual,143,3er,150000,9,petrol,bmw,no,24-03-2016 00:00,0,8060,07-04-2016 13:15
29-03-2016 17:44,Ford_Fiesta,privat,Angebot,6500,control,kleinwagen,2012,manual,81,fiesta,40000,6,petrol,ford,no,29-03-2016 00:00,0,12679,31-03-2016 10:45
21-03-2016 21:51,Peugeot_206_110,privat,Angebot,600,control,kleinwagen,2002,manual,148,2_reihe,150000,11,petrol,peugeot,yes,21-03-2016 00:00,0,39387,05-04-2016 00:15
20-03-2016 20:47,Volkswagen_Golf_1.6_Goal,privat,Angebot,5800,test,limousine,2006,manual,102,golf,125000,9,petrol,volkswagen,no,20-03-2016 00:00,0,72074,07-04-2016 05:44
03-04-2016 18:06,Opel_Astra_G_Caravan__Edition_100__Silber_Metallic.,privat,Angebot,1600,test,kombi,1999,manual,75,astra,150000,3,petrol,opel,no,03-04-2016 00:00,0,65474,07-04-2016 02:17
27-03-2016 14:40,C_180_T_BlueEFFICIENCY_7G_TRONIC_Avantgarde,privat,Angebot,8000,control,kombi,2011,automatic,156,c_klasse,30000,8,petrol,mercedes_benz,no,27-03-2016 00:00,0,10115,27-03-2016 14:40
16-03-2016 12:48,Bastlerfahrzeug_Peugeot_206,privat,Angebot,700,test,kleinwagen,2000,manual,0,2_reihe,150000,5,petrol,peugeot,,16-03-2016 00:00,0,12529,06-04-2016 07:46
23-03-2016 15:42,Audi_A7_3.0_TDI_multitronic_V6,privat,Angebot,27500,test,coupe,2010,automatic,204,andere,100000,11,diesel,audi,no,23-03-2016 00:00,0,49406,23-03-2016 15:42
